token	label	LeNC44.L1LLRx5.x	LeNC44.L1LLRx5.y	LeNC77.L1LLR.x	LeNC77.L1LLR.y	LeNC44.L1LLR.x	LeNC44.L1LLR.y	LeNC77.L1LLRx5.x	LeNC77.L1LLRx5.y	LeNC44.ppmi.x	LeNC44.ppmi.y	LeNC77.ppmi.x	LeNC77.ppmi.y	text	LeNC44.L1LLRx5.maxW	LeNC77.L1LLR.maxW	LeNC44.L1LLR.maxW	LeNC77.L1LLRx5.maxW	LeNC44.ppmi.maxW	LeNC77.ppmi.maxW
prof/noun/ad19990116/36306	b	0.568224938834	0.848496174317	-0.828724112721	1.15527815137	0.70245285072	0.31365587373	0.0205572460621	0.0348537090354	4.71358346867	2.72366901226	-4.30472881999	-1.62130315914	"De dag erna werd hij <font color=""red"">prof</font> , overgehaald door de miljoenen ( Engelse ponden ) die hem door marketing bureau Carnegie Sports International in het vooruitzicht werden gesteld ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/ad19990409/50864	b	1.09726941625	-0.5958039813	2.91957441519	0.395054027834	0.612579383481	0.32134506023	2.66263735678	1.44724404771	1.48750716329	5.02990122709	-4.20223950029	4.63860610974	"Met de winst in de vierde etappe van de Ronde van Baskenland deed de vierdejaars <font color=""red"">prof</font> de kritiek op zijn functioneren verstommen ."	6.41	4.71	4.8	6.31	1.76	2.0
prof/noun/ad19990504/42331	b	-0.600062865285	-0.156889749197	3.38091316364	-1.96579616942	-0.185808056685	0.72550779171	0.701945028782	2.98056538493	-1.15013262179	0.326537347873	1.74222953949	1.92350880481	"Bij Ierland spelen een paar <font color=""red"">profs</font> uit de Engelse league , maar Oranje walst er soepel overheen ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/ad19990518/37148	b	-0.14331026357	0.432199298543	-3.44215203827	0.734243441951	0.281449378784	0.168561108619	-1.4173433787	-0.116936426483	4.09965533144	4.73166561357	-5.33735414589	0.227312661547	"Olympia's Tour , de belangrijkste rittenkoers voor <font color=""red"">profs</font> en amateurs in Nederland , dreigt te moeten worden ingekrompen ."	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/ad19990531/40957	b	1.50340189809	-0.219786474897	2.43356992779	3.76606959642	1.07919501172	0.279076851362	0.90097187071	-2.23986741171	0.842257501722	-1.47410156136	2.35869150531	-1.26453892333	"De MLB is bang dat de <font color=""red"">profs</font> uit hun slagritme raken als zij hun ( verplichte ) originele slaghout tijdelijk zouden mogen omwisselen voor een aluminium knuppel ."	6.41	4.71	4.8	6.31	0.41	0.38
prof/noun/NB_20041002_01/224809	b	6.53331656669	1.88178836758	-4.20445930913	4.77619016844	2.89183942144	2.336461282	5.56418289076	0.532464208709	8.86951866393	-0.965202847263	-4.48766895152	-6.15003735912	""" Op en top <font color=""red"">prof</font>"	5.55	3.96	3.95	5.56	4.64	4.21
prof/noun/NB_20020523_01/143360	b	2.33785856477	0.713586732353	1.09581088513	3.38611136111	1.43964525468	0.750558182705	1.9067883357	-1.42398719222	2.16962164669	-0.589934335794	1.25347145024	-1.69970485061	"Mijn spelers zijn <font color=""red"">prof</font> genoeg om met de situatie om te gaan ."	7.79	6.86	6.18	8.47	1.35	1.2
prof/noun/NB_20030124_01/86165	b	3.8446693176	2.10198354299	-1.39100774719	4.24668836198	2.47322274768	0.455308339888	1.18455926761	-2.65422939684	5.3928575306	-1.62972131275	-1.31618004398	-1.54127003561	" <font color=""red"">Profs</font> kunnen zich bovendien voldoende rust gunnen ."	4.67	3.6	3.1	5.19	1.09	1.9
prof/noun/NB_20020131_01/199722	b	1.64182515924	1.58520479583	0.950133596727	0.741481449072	1.11720036674	1.24734430292	1.43873965501	0.289491330108	0.773114104003	0.271964621378	1.21070081955	0.185014914685	"Zuid-Afrikaan Rudolph Wentzel ondanks ongeval eerste buitenlandse <font color=""red"">prof</font> bij Vlaanderen"	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/LN_20040414_01/166016	b	0.651174312583	0.373133125744	1.94213793929	0.299080801218	0.600137250311	0.725920609457	0.0371911272719	0.0875913032214	0.168508150224	-0.308764562212	1.21470865066	0.60518848727	"Eind vorig seizoen was Kurt Hovelijnck ontgoocheld omdat hij geen kans kreeg bij de <font color=""red"">profs</font> ."	8.69	6.9	7.08	8.51	1.71	1.35
prof/noun/LN_20040720_01/104775	b	2.46960810335	1.08688313138	0.544558206293	1.97923368522	1.52018522686	0.952411514302	1.41212699499	-0.41498687707	2.74917229505	-0.11023980342	0.12907672999	-0.650160211632	"Dave is een goed renner en een voorbeeldige <font color=""red"">prof</font> , ik weet wat hij allemaal doet voor zijn beroep . """	7.79	6.86	6.18	8.47	2.73	2.46
prof/noun/LN_20050416_01/185934	b	0.514051944597	1.22963377719	0.141939559755	0.645954917497	0.596417049501	0.624239622127	-0.184102249686	-0.181809514139	1.21263198819	1.46793510623	-0.590665171639	0.305123731393	"Toen hij in 2000 <font color=""red"">prof</font> werd , werd hem een even grote toekomst voorspeld als wat Boonen nu waarmaakt ."	7.27	5.12	5.66	6.72	4.05	4.18
prof/noun/LN_20050611_01/127428	b	1.33524361289	1.28232734399	0.456641263073	0.803788054442	1.04838504327	0.941015519597	0.828002088741	0.485507792652	1.85436769677	0.878027955108	-0.481500431274	-0.253175587221	"Ik zal geen full-time <font color=""red"">prof</font> meer zijn , aangezien er 's avonds getraind wordt ."	7.79	6.86	6.18	8.47	4.13	3.77
prof/noun/LN_20050705_01/23144	b	1.08907365214	0.0534458590122	-0.108110825896	2.71520853734	0.912447988373	-0.00664163421711	0.231457717807	-0.417018895744	-0.0765494689807	-0.796807185479	2.0097685898	0.246565607491	"Lommel Wat zou het verschil geweest zijn mocht Gerrit Schellens als <font color=""red"">prof</font> triatlon kunnen bedrijven ?"	8.59	6.71	6.99	8.32	1.92	1.49
prof/noun/LN_20050826_01/197650	b	1.6117769832	0.865463764532	0.779837460209	1.27441532478	0.870251941827	1.04349522786	1.86959042854	-0.0487530380053	1.4025923209	0.452300662256	-0.23445383279	-0.235760935377	""" In de Ronde van Denemarken ben ik beginnen geloven dat het kon , een wegwedstrijd bij de <font color=""red"">profs</font> winnen ."	8.69	6.9	7.08	8.51	1.71	2.83
prof/noun/LN_20051015_01/269230	b	1.78874966682	1.15599969325	-0.973255109297	2.69002961391	1.18623164068	1.10112773527	2.91922724386	-0.0668722209606	2.27872136298	1.96837886132	-2.18212394354	2.51888876303	"De <font color=""red"">prof</font> van Palmans-Sapim kan echter verzachtende omstandigheden pleiten ."	7.79	6.86	6.18	8.47	1.91	1.61
prof/noun/LN_20051202_01/49533	b	-1.56444649667	0.403076125453	-0.846537780165	-3.19279362054	-0.333149454952	0.394614156702	-1.54734842061	3.50788184966	-0.446124855843	2.64713609742	-1.56448754611	2.62461886233	"DEURNE Ex-wereldkampioen veldrijden bij de junioren en drievoudig gewezen Belgisch kampioen bij de <font color=""red"">profs</font> veldrijden Marc Janssens wordt de nieuwe ploegleider van het Scott USA CT Team ."	8.69	6.9	7.08	8.51	2.85	2.98
prof/noun/LN_20051221_01/114563	b	-0.860676866935	0.0566927280065	-2.5217209158	-1.15629208609	0.154037263403	-0.118438659222	-1.92430854229	2.51266125067	-0.861312739788	2.35040717461	-1.45381886349	3.23113617636	"H De kermiskoers voor elite en beloften in Mere in augustus geldt opnieuw als Oost-Vlaams kampioenschap voor de <font color=""red"">profs</font> ."	8.59	6.71	6.99	8.32	4.72	4.48
prof/noun/LN_20051231_01/13874	b	-1.70828539757	-3.17129363346	-2.50538828199	-8.92244993103	-1.34026337046	0.518749966661	1.50307038408	9.39445936315	-1.25639278249	7.73172784618	-3.73827457437	6.78667027053	"De <font color=""red"">profs</font> met Sven Vanthourenhout en Klaas Vantornout , starten om 14.30 uur ."	5.53	3.34	3.93	4.92	2.56	2.25
prof/noun/NB_20020202_01/200175	b	2.5848379747	0.426549311353	0.968420266811	4.2713690726	1.48281929037	0.79977470884	2.36275726783	-1.58720719176	3.39973673667	0.745248093764	-3.30182120314	-0.216746204456	"En toch was je nooit <font color=""red"">prof</font> in de ware zin van het woord ."	6.41	4.71	4.8	6.32	2.85	2.98
prof/noun/NB_19990730_01/145887	b	-0.17184330744	1.54271005833	0.568880961716	-1.3313423796	0.2837406392	1.12303861498	0.726300812831	1.91066910564	0.0437831725537	2.55186548237	0.552926926493	2.5837240677	""" Een man met een klare kijk , die het de voorbije twee jaar wat moeilijk had na zijn overstap naar de <font color=""red"">profs</font> ."	6.61	5.54	5.0	7.15	3.82	3.4
prof/noun/NB_19990520_01/110402	b	4.04835308971	1.50994149522	-1.68326519377	4.92932372409	2.36906311824	1.41027023363	3.31651638594	-0.952121698203	6.4721082599	2.9268470696	-4.28537049834	-2.42814547428	"Amateur of <font color=""red"">prof</font> , op dit ogenblik maakt het me niets uit . """	7.89	6.68	6.29	8.29	5.32	5.18
prof/noun/NB_20000217_01/279094	b	1.14450946367	-0.213552238401	2.08313859862	1.58783212498	0.741821946301	0.34691771915	1.33614808662	0.0267339985344	3.9862669169	2.48097742501	-2.04386588787	-0.223883908779	"De kersverse <font color=""red"">prof</font> zoekt in zuiderse oorden zijn plaatsje in het peloton ."	6.41	4.71	4.8	6.31	2.95	2.49
prof/noun/NB_20011130_01/118984	b	-0.293074631997	1.41724120138	2.16492243845	-1.76072370134	0.148431499547	1.04696875262	-0.17489660235	2.24044373826	-2.68598784983	2.34024258174	0.262261938249	4.55186955573	"Nochtans meldden bepaalde bronnen enkele weken geleden nog dat Van Goolen het nieuwe seizoen zou aanvatten in de categorie van de beloften en , mede doordat het voorjaar hem over het algemeen toch minder gunstig gezind is , pas bij de <font color=""red"">profs</font> debuteren in de loop van het jaar ."	8.69	6.9	7.08	8.51	4.27	3.97
prof/noun/NB_20010802_01/60901	b	1.46382123034	-0.0981682945907	3.14756276628	2.68611786084	1.08134262179	0.313647727133	2.29213286078	-1.27754209118	0.908141062447	-0.835722195115	-0.859920942606	0.97297294858	""" Met welke instelling komen de <font color=""red"">profs</font> naar deze ronde ?"	6.41	4.71	4.8	6.31	0.49	0.77
prof/noun/NB_20010707_01/952	b	-1.33902971126	1.00610357302	-1.82147666556	-1.9186232068	-0.344982955832	0.627031674206	-1.28779428622	2.78832204516	0.142643265462	3.10654445487	-2.35668432331	1.65583702021	"Beiden werden wereldkampioen in Oslo in 1993 : Armstrong bij de <font color=""red"">profs</font> , Ullrich bij de amateurs ."	8.69	6.9	7.08	8.51	5.32	5.18
prof/noun/NB_20010302_01/144886	b	-0.130849698313	2.79519561966	-2.21833985695	-1.56222737993	0.701433118645	-0.741592524924	-0.360160461024	2.90765737593	1.25567416649	3.6629807155	-2.56428898291	2.33606868324	"Brabantse <font color=""red"">profs</font> vol verwachtingen"	7.27	5.1	5.66	6.71	3.42	3.34
prof/noun/NB_20000830_01/154318	b	1.82248233105	4.45146137434	-4.09920255907	-2.39827232963	0.222392772266	2.46049141032	3.39063248179	3.75351321333	1.45181209182	4.40570175668	-3.01612669884	2.2934283176	"Vandaag <font color=""red"">profs</font> in Geraardsbergen"	5.1	3.47	3.52	5.05	3.58	3.31
prof/noun/NB_20001031_01/188972	b	1.07545734906	2.2522691496	2.2842580074	0.711292951074	1.02902831853	1.49363807286	1.12922624029	0.665957692975	4.64225564838	2.20637904113	-1.38293538688	-1.7308428795	"Etienne is een echteBelg , bovendien al twintig jaar <font color=""red"">prof</font> met een schitterende erelijst ."	6.49	5.27	4.88	6.88	4.39	3.91
prof/noun/NB_20000706_01/71051	b	1.61214286032	0.586396930677	1.73224044634	1.33839399759	0.918466993092	0.994755653051	1.6121555227	-0.439398067871	1.46306434775	0.187372584173	0.878446070315	-0.296253727749	""" Ik ben er van overtuigd dat ik een kans bij de <font color=""red"">profs</font> verdien ."	8.69	6.9	7.08	8.51	1.71	1.47
prof/noun/NB_20000504_01/237451	b	1.34039611584	0.262627186886	-0.246600264916	1.85728806968	0.97493294643	0.244483168194	1.00186707038	-0.0107900067533	0.359316106875	0.819978123176	-0.845560150085	0.623975508683	""" Het is en blijft de ideale ploeg om als <font color=""red"">prof</font> te debuteren ."	8.59	6.71	6.99	8.32	4.27	3.97
prof/noun/NB_20000324_01/135994	b	0.958276890137	0.880683890044	1.16899105927	0.840641471128	0.73218466138	0.939272869245	1.08833378881	0.456432142212	0.754317401209	0.728969168975	0.500822046063	0.755354445926	"Bij de <font color=""red"">profs</font> ging het nadien iets moeizamer ."	8.69	6.9	7.08	8.51	1.71	1.67
prof/noun/NB_20000316_01/112247	b	-0.544466883481	-1.44810399801	3.23176218245	-3.01453051289	-0.386735922752	0.236229116061	3.51629759864	2.29776205135	-2.63634602295	5.79849584603	-0.772214077151	5.49931170585	"GP Bodson - In de GP Bodson zat er geen Lombard in de hoofdzakelijk met <font color=""red"">profs</font> gevulde kopgroep ."	5.53	3.73	3.93	5.32	3.13	3.08
prof/noun/NB_20000812_01/125463	b	2.26210478088	0.327221615489	-0.198145198967	3.66220165986	1.29193764206	1.00004586003	2.25849126368	-0.745065178907	3.28953096127	0.0281856145518	-1.01925442495	-1.86024746601	"Ik merkte ook snel dat <font color=""red"">profs</font> spontaan een coalitie vormen tegen de contractlozen ."	7.79	6.86	6.18	8.47	1.24	2.47
prof/noun/volkskrant20040920/40638	b	1.89123454065	-0.685152040716	2.49422519292	6.3679734064	1.17821765589	0.00774748932197	2.75781444547	-3.36613334865	2.02344316471	-2.7604401547	1.66826947348	-3.63178347855	"Opvallend zijn de holle ogen van mannen als Schenning en Penders van NAC , die bijna overspannen schreeuwen naar een scheidsrechter die meestal de goede beslissing neemt ; opvallend is de verontwaardiging van <font color=""red"">profs</font> na volstrekt terecht ontvangen gele kaarten , geel dat ook rood had kunnen zijn ."	6.41	4.71	4.8	6.31	0.53	0.37
prof/noun/volkskrant20011025/61364	c	3.63031085779	1.47263761312	1.51544352798	4.54723099803	2.12692096578	0.827037493192	2.29698298036	-1.9891418685	3.05598301666	-1.20774712829	1.09981662441	-2.31454616269	"Echte <font color=""red"">profs</font> . '"	6.51	4.79	4.91	6.39	1.56	1.25
prof/noun/volkskrant20010113/98544	c	2.35695423999	0.45743363993	1.48117145037	3.75388043716	1.42736254542	0.722962941561	1.6361615798	-1.82968888683	2.63434272827	-1.04270786583	1.48396042722	-2.34771145622	"Maar ik ben <font color=""red"">prof</font> en deed wat ik moest doen ; werken voor de club , dienstbaar zijn aan Louis ."	7.79	6.86	6.18	8.47	1.09	1.14
prof/noun/ad20000822/38299	c	3.27246979575	0.507852965977	2.67726827346	3.69940770031	1.9651822686	0.599201538559	1.44472407568	-1.87581909889	2.62831092001	-2.30408430325	2.8054058718	-2.06614560955	"Ik weet niet wat voor opdracht jij je spelers had meegegeven , maar slik je verlies , wees een <font color=""red"">prof</font> en zoek het binnenshuis ."	6.41	4.71	4.8	6.31	0.73	0.65
prof/noun/BL_19990605_01/28923	c	2.25571880607	-1.60004343586	6.37042427143	4.67583041681	1.35669053185	-0.490692891652	-1.92387444494	-4.17496491432	1.44554359377	-3.52388002457	11.2551701861	-1.03089562539	"De <font color=""red"">profs</font> steken hun sigaar aan met een brandend stuk cederhout ."	5.56	3.5	3.96	5.09	0.55	1.05
